id,title,keywords,ratings,confidences,withdraw,review_lengths,decision
CF1ThuQ8vpG,Iterative Feature Matching: Toward Provable Domain Generalization with Logarithmic Environments,"['Domain generalization', 'out-of-distribution generalization', 'invariant risk minimization', 'IRM', 'deep learning theory', 'domain generalization theory']","[4, 5, 7]","[4, 3, 4]",0,"[138, 692, 1768]",Accept
yNPsd3oG_s,Training with More Confidence: Mitigating Injected and Natural Backdoors During Training,[],"[7, 5, 6]","[4, 4, 4]",0,"[396, 362, 899]",Accept
Z26xiZkbjgE,Why Robust Generalization in Deep Learning is Difficult: Perspective of Expressive Power,"['deep learning theory', 'adversarial robustness', 'robust generalization gap', 'expressive power']","[7, 6, 7]","[4, 3, 3]",0,"[246, 334, 435]",Accept
GdMqXQx5fFR,Few-shot Task-agnostic Neural Architecture Search for Distilling Large Language Models,"['Pre-trained Language Models', 'Knowledge Distillation', 'Neural Architecture Search']","[7, 7, 4]","[4, 4, 2]",0,"[280, 242, 434]",Accept
X5eFS09r9hm,“Why Not Other Classes?”: Towards Class-Contrastive Back-Propagation Explanations,"['explainable artificial intelligence', 'attribution explanations', 'contrastive explanations']","[6, 6, 4]","[3, 3, 4]",0,"[441, 505, 579]",Accept
R8Cngx78A-V,PAC: Assisted Value Factorization with Counterfactual Predictions in Multi-Agent Reinforcement Learning,"['reinforcement learning', 'Multi-agent reinforcement learning']","[6, 5, 5, 4]","[4, 4, 3, 3]",0,"[151, 371, 184, 514]",Accept
lTZBRxm2q5,Learning Fractional White Noises in Neural Stochastic Differential Equations,"['Neural Differential Equation', 'Neural Stochastic Differential Equation', 'Gaussian Process']","[7, 7, 3, 8, 4]","[4, 2, 4, 4, 3]",0,"[1663, 327, 722, 1470, 593]",Accept
Snp3iEj7NJ,On the Epistemic Limits of Personalized Prediction,"['Fairness', 'Accountability', 'and Transparency', 'Information Theory', 'Predictive Models']","[6, 5, 4]","[4, 3, 4]",0,"[696, 514, 381]",Accept
B4EsCSj1vQL,Deep Learning: When Conventional Wisdom Fails to be Wise,"['neural networks', 'deep learning', 'overparameterization', 'generalization', 'overfitting.']","[2, 3, 2, 2]","[5, 4, 5, 5]",0,"[439, 1620, 703, 248]",Reject
_ekGcr07Dsp,Meta-DMoE: Adapting to Domain Shift by Meta-Distillation from Mixture-of-Experts,"['Domain generalization', 'Mixture-of-Experts', 'Meta-learning', 'Knowledge distillation', 'Test-time adaptation']","[6, 6, 6]","[4, 4, 2]",0,"[210, 790, 219]",Accept
LvW71lgly25,Few-shot Relational Reasoning via Connection Subgraph Pretraining,"['Few-shot learning', 'knowledge graphs', 'graph neural networks', 'self-supervised pretraining']","[7, 7, 6]","[3, 3, 3]",0,"[668, 222, 176]",Accept
hq-p55-qil9,Associating Objects and Their Effects in Video through Coordination Games,[],"[4, 6, 7, 7]","[4, 3, 4, 3]",0,"[689, 188, 118, 447]",Accept
Gf5DxrgD2cT,Provably Efficient Model-Free Constrained RL with Linear Function Approximation,"['Reinforcement Learning Theory', 'Theory of Constrained Reinforcement Learning', 'Linear MDP', 'Model-free RL', 'Soft-max']","[7, 5, 7, 7]","[2, 3, 5, 3]",0,"[237, 233, 239, 570]",Accept
lYZQRpqLesi,Get More at Once: Alternating Sparse Training with Gradient Correction,"['Sparse training', 'Alternating training scheme']","[4, 6, 5, 5]","[3, 4, 4, 5]",0,"[270, 526, 471, 304]",Accept
zqQKGaNI4lp,Consistent Interpolating Ensembles via the Manifold-Hilbert Kernel,"['Ensemble methods', 'kernel methods', 'interpolation']","[5, 7, 7, 6]","[1, 2, 1, 1]",0,"[277, 377, 451, 170]",Accept
OQtY993Y4TV,Learning Symmetric Rules with SATNet,"['group equivariance', 'deep learning', 'MAXSAT', 'SATNet']","[7, 6, 8]","[4, 3, 4]",0,"[1212, 1126, 466]",Accept
Lz2N6UqRYqB,Off-Policy Evaluation for Episodic Partially Observable Markov Decision Processes under Non-Parametric Models,"['Off-Policy Evaluation', 'Non-parametric Instrumental Variable', 'Reinforcement Learning Theory', 'Ill-posedness']","[7, 7, 6]","[4, 2, 3]",0,"[187, 445, 219]",Accept
bhvUOhnsgZ,A simple but strong baseline for online continual learning: Repeated Augmented Rehearsal,"['continual learning', 'experience replay', 'online learning', 'forggetting', 'online continual learning']","[6, 7, 7, 5]","[4, 4, 4, 3]",0,"[524, 704, 326, 95]",Accept
w0O3F4cTNfG,Causal Discovery in Linear Latent Variable Models Subject to Measurement Error,"['Causal discovery', 'Measurement error', 'Latent variable models', 'Faithfulness', 'Structural identification']","[7, 6, 7]","[3, 4, 3]",0,"[419, 128, 446]",Accept
jtW73TIGnd,Maximum-Likelihood Quantum State Tomography by Soft-Bayes,[],"[4, 5, 4, 3]","[2, 4, 5, 4]",0,"[225, 279, 189, 363]",Reject
An5MaWw4L4I,Finite-Time Regret of Thompson Sampling Algorithms for Exponential Family Multi-Armed Bandits,"['Bandit algorithms', 'Thompson sampling', 'exponential family distribution', 'finite-time regret bound', 'minimax optimality', 'asymptotic optimality']","[7, 8, 3, 6]","[4, 4, 4, 4]",0,"[372, 544, 1382, 518]",Accept
o8nYuR8ekFm,PAC-Bayes Compression Bounds So Tight That They Can Explain Generalization,"['PAC-Bayes', 'Generalization', 'Compression', 'Generalization Bounds', 'PAC-Bayes Bounds', ""Occam's Razor"", 'Transfer Learning', 'Data-Dependent Priors']","[6, 7, 4, 4]","[3, 3, 3, 2]",0,"[867, 725, 230, 393]",Accept
LtJMqnbslJe,Fault-Aware Neural Code Rankers,"['program synthesis', 'code generation', 'AI for code']","[7, 6, 7]","[4, 4, 4]",0,"[482, 473, 365]",Accept
NYpU9BRODos,Accelerated Training of Physics-Informed Neural Networks (PINNs) using Meshless Discretizations,[],"[4, 8, 7]","[4, 4, 3]",0,"[436, 557, 802]",Accept
oR5WIUtsXmx,On the Frequency-bias of Coordinate-MLPs,"['Coordinate networks', 'implicit neural representations', 'implicit regularization']","[7, 6, 6, 5]","[3, 4, 3, 4]",0,"[549, 375, 332, 885]",Accept
2ndfW2bw4mi,Geodesic Self-Attention for 3D Point Clouds,"['Point Cloud', 'Geodesic', 'Attention', 'Transformer', 'Computer Vision.']","[4, 6, 6]","[4, 4, 3]",0,"[239, 251, 405]",Accept
I3mLa12s_H,Point Transformer V2: Grouped Vector Attention and Partition-based Pooling,"['3D Computer Vision', 'Point Cloud', 'Transformer']","[4, 5, 6, 6]","[4, 4, 4, 4]",0,"[401, 197, 376, 696]",Accept
avJW5-PRzV,A Simple Approach to Automated Spectral Clustering,[],"[6, 5, 7, 8]","[3, 4, 5, 5]",0,"[318, 424, 396, 563]",Accept
v_0F4IZJZw,Exploring the Limits of Domain-Adaptive Training for Detoxifying Large-Scale Language Models,"['language model', 'toxicity', 'ethics']","[6, 7, 6, 6]","[3, 3, 4, 4]",0,"[556, 256, 522, 672]",Accept
PfStAhJ2t1g,A Variational Edge Partition Model for Supervised Graph Representation Learning,"['probabilistic graph modeling', 'graph deep learning']","[7, 7, 7, 6]","[2, 3, 3, 4]",0,"[197, 262, 523, 748]",Accept
HZ20IYYAwah,Sparsity in Continuous-Depth Neural Networks,"['Neural ODEs', 'interpretability', 'sparsity', 'dynamical systems']","[5, 7, 6, 7]","[3, 3, 3, 2]",0,"[286, 881, 388, 142]",Accept
dSJuEcqmEIF,Invariant and Transportable Representations for Anti-Causal Domain Shifts,"['causality', 'spurious correlation', 'invariant prediction', 'domain shift', 'image classification', 'domain adaptation']","[6, 6, 7]","[3, 4, 4]",0,"[413, 361, 602]",Accept
Tean8bBjlbB,Transition to Linearity of General Neural Networks with Directed Acyclic Graph Architecture,"['wide neural networks', 'directed acyclic graph', 'transition to linearity', 'neural tangent kernel', 'over-parameterization']","[5, 6, 4, 4]","[5, 3, 4, 2]",0,"[150, 846, 944, 387]",Accept
xatjGRWLRO,Self-Supervised Pretraining for Large-Scale Point Clouds,"['Deep Learning', '3D Computer Vision', 'Self-supervised Learning']","[6, 6, 6]","[4, 3, 2]",0,"[552, 681, 429]",Accept
X82LFUs6g5Z,Cooperative Distribution Alignment via JSD Upper Bound,"['Unsupervised dataset alignment', 'Invertible flows']","[4, 6, 7, 5]","[4, 4, 4, 3]",0,"[320, 446, 868, 230]",Accept
3s9IrEsjLyk,Diffusion-LM Improves Controllable Text Generation,"['controllable text generation', 'controlled generation', 'infilling', 'language model', 'diffusion model']","[7, 8, 6, 7]","[5, 4, 3, 4]",0,"[322, 300, 393, 300]",Accept
JpZ5du_Kdh,The Stability-Efficiency Dilemma: Investigating Sequence Length Warmup for Training GPT Models,"['natural language processing', 'language model pre-training', 'autoregressive language model', 'training instability']","[8, 5, 6, 6]","[3, 5, 3, 4]",0,"[442, 753, 768, 824]",Accept
jdJo1HIVinI,Mixture-of-Experts with Expert Choice Routing,[],"[7, 6, 7, 7]","[5, 5, 5, 4]",0,"[286, 304, 559, 484]",Accept
peFP9Pl-6-_,Sampling in Constrained Domains with Orthogonal-Space Variational Gradient Descent,[],"[5, 6, 7, 6]","[2, 2, 4, 4]",0,"[116, 290, 688, 532]",Accept
HvJC_KsSx8S,Precise Learning Curves and Higher-Order Scalings for Dot-product Kernel Regression  ,"['Dot product kernel', 'NTK', 'NNGP', 'Marchenko-Pastur distribution', 'Learning Curves']","[6, 7, 5, 7, 6]","[2, 4, 2, 3, 4]",0,"[515, 768, 346, 386, 348]",Accept
l7aekTjF6CO,Is Sortition Both Representative and Fair?,"['computational social choice', 'sortition', 'fairness']","[5, 8, 7]","[4, 3, 4]",0,"[346, 616, 469]",Accept
pIYYJflkhZ,SoftPatch: Unsupervised Anomaly Detection with Noisy Data,"['Anomaly Detection', 'Noisy Label', 'Outlier Detection']","[4, 3, 7, 8]","[5, 5, 4, 4]",0,"[285, 639, 112, 176]",Accept
052QkenIdSI,Identifying good directions to escape the NTK regime and efficiently learn low-degree plus sparse polynomials ,"['deep learning theory', 'neural tangent kernel', 'beyond NTK', 'optimization landscape', 'learning polynomials']","[7, 6, 5]","[3, 4, 4]",0,"[398, 749, 345]",Accept
M34VHvEU4NZ,Weighted Distillation with Unlabeled Examples,"['distillation', 'importance reweighting']","[8, 3, 5, 5]","[4, 4, 4, 2]",0,"[1339, 288, 213, 267]",Accept
Ix37FJYDkBp,SemMAE: Semantic-Guided Masking for Learning Masked Autoencoders,"['Semantic-Guided Masking', 'Masked Autoencoders', 'Self-Supervised Learning', 'Semantic part learning']","[7, 3, 7]","[5, 4, 4]",0,"[473, 257, 433]",Accept
bQCOA4dq_T,Counterfactual Neural Temporal Point Process for Estimating Causal Influence of Misinformation on Social Media,"['Causal Inference', 'Temporal Point Process', 'Misinformation Influence', 'Counterfactual Analysis', 'Fake News', 'Social Media', 'Deep Learning']","[4, 6, 6]","[4, 4, 3]",0,"[436, 679, 763]",Accept
ZEQ5Gf8DiD,Compositional Generalization in Unsupervised Compositional Representation Learning: A Study on Disentanglement and Emergent Language,"['compositional generalization', 'generalization', 'compositionality', 'disentanglement', 'emergent Language', 'unsupervised representation learning', 'discrete representations']","[8, 6, 5, 6]","[4, 3, 2, 4]",0,"[296, 699, 396, 305]",Accept
jwVZZzzNKkW,Redundancy-Free Message Passing for Graph Neural Networks,"['redundancy-free', 'graph neural networks', 'graph similarity', 'over-squashing']","[5, 6, 7, 7]","[4, 3, 3, 4]",0,"[534, 409, 444, 369]",Accept
PIXGY1WgU-S,Few-Shot Audio-Visual Learning of Environment Acoustics,"['Audio-Visual Learning', 'RIR prediction']","[8, 5, 6, 8]","[3, 3, 4, 3]",0,"[335, 159, 347, 416]",Accept
Haj8_Rwqq_H,Incrementality Bidding via Reinforcement Learning under Mixed and Delayed Rewards,"['Learning to Bid', 'Incrementality Bidding', 'Reinforcement Learning']","[6, 7, 7, 7]","[2, 3, 4, 3]",0,"[315, 282, 306, 255]",Accept
k4KHXS6_zOV,Implicit Bias of Gradient Descent on Reparametrized Models: On Equivalence to Mirror Descent,"['implicit bias', 'gradient descent', 'mirror descent']","[5, 8, 6]","[4, 4, 3]",0,"[549, 381, 631]",Accept
x_HUcWi1aF1,Provably Efficient Offline Multi-agent Reinforcement Learning via Strategy-wise Bonus,"['multi-agent reinforcement learning', 'offline reinforcement learning', 'reinforcement learning theory']","[6, 7, 4]","[3, 3, 5]",0,"[467, 290, 171]",Accept
xp5VOBxTxZ,Understanding the Generalization Benefit of Normalization Layers: Sharpness Reduction,"['normalization', 'sharpness', 'gradient descent', 'scale-invariance', 'theoretical analysis', 'edge of stability']","[6, 6, 6, 6, 8]","[5, 3, 3, 1, 3]",0,"[548, 344, 514, 272, 358]",Accept
Qh89hwiP5ZR,Tree Mover's Distance: Bridging Graph Metrics and Stability of Graph Neural Networks,"['generalization of graph neural networks', 'stability', 'graph metrics']","[6, 7, 5, 6]","[4, 3, 4, 4]",0,"[650, 154, 271, 616]",Accept
FlrQGoHPcvo,Quantifying Statistical Significance of Neural Network-based Image Segmentation by Selective Inference,"['Image Segmentation', 'Uncertainty Quantification', 'Selective Inference', 'Statistical Hypothesis Testing', 'p-value']","[5, 6, 6]","[3, 3, 4]",0,"[154, 529, 513]",Accept
l5UNyaHqFdO,Adam Can Converge Without Any Modification On Update Rules,"['optimization', 'deep learning', 'adam']","[6, 6, 4, 8]","[4, 3, 5, 4]",0,"[361, 487, 668, 710]",Accept
S-Vig7pTRXq,When are Offline Two-Player Zero-Sum Markov Games Solvable?,"['zero-sum Markov game', 'offline reinforcement learning', 'reinforcement learning theory']","[8, 7, 6, 7]","[2, 4, 2, 3]",0,"[313, 219, 358, 516]",Accept
WljzqTo9xzw,Optimal Neural Network Approximations of Wasserstein Gradient Direction via Convex Optimization,"['Bayesian inference', 'Wasserstein gradient descent', 'neural networks', 'convex optimization']","[6, 6, 5, 5]","[3, 3, 3, 4]",0,"[481, 357, 510, 411]",Reject
mhQLcMjWw75,Federated Learning from Pre-Trained Models: A Contrastive Learning Approach,"['Federated Learning', 'Contrastive Learning', 'Pre-trained Models']","[6, 5, 8, 4]","[4, 3, 5, 4]",0,"[288, 313, 418, 252]",Accept
Xm9iN3UsdpH,Lower Bounds and Nearly Optimal Algorithms in Distributed Learning with Communication Compression,"['Distributed Learning', 'Communication Compression', 'Optimal Complexity', 'Non-convex Optimization']","[8, 7, 6]","[3, 4, 4]",0,"[1378, 301, 764]",Accept
b6to5kfFhQh,Left Heavy Tails and the Effectiveness of the Policy and Value Networks in DNN-based best-first search for Sokoban Planning,['rl'],"[8, 5, 7, 8]","[4, 4, 3, 3]",0,"[462, 472, 662, 252]",Accept
sOVNpUEgKMp,Learning Generalizable Models for Vehicle Routing Problems via Knowledge Distillation,"['learning to optimize', 'vehicle routing problem', 'knowledge distillation', 'generalization', 'combinatorial optimization']","[7, 5, 6, 5]","[4, 5, 3, 1]",0,"[274, 270, 269, 230]",Accept
N-PiuVbkEpp,Online Algorithms for the Santa Claus Problem,"['fair allocation', 'online algorithm', 'maxmin', 'random order model', 'optimal competitive ratio']","[6, 6, 6, 6]","[4, 4, 3, 4]",0,"[279, 394, 373, 512]",Accept
Y6xuQZP7t3,Invariance Learning based on Label Hierarchy,"['Invariance', 'out-of-distribution generalization', 'deep learning']","[6, 5, 5, 6]","[4, 5, 4, 4]",0,"[258, 479, 424, 672]",Accept
tUH1Or4xblM,Segmenting Moving Objects via an Object-Centric Layered Representation,"['motion segmentation', 'multi-object video segmentation', 'object-centric representation', 'layered representation', 'Transformer', 'Sim2Real generalisation']","[5, 5, 6, 6]","[4, 4, 4, 4]",0,"[774, 474, 338, 505]",Accept
n4wnZAdBavx,Efficient Multi-agent Communication via Self-supervised Information Aggregation,"['Multi-agent reinforcement learning', 'Communication', 'State representation learning']","[5, 7, 7]","[4, 4, 3]",0,"[639, 267, 1053]",Accept
DdxNka9tMRd,Global Convergence of Federated Learning for Mixed Regression,"['Federated Learning', 'clustering', 'global convergence', 'FedAvg', 'FedProx', 'empirical process']","[7, 7, 5]","[4, 4, 3]",0,"[244, 1005, 318]",Accept
5Ce7l5e_aGl,"Decentralized, Communication- and Coordination-free Learning in Structured Matching Markets","['Stable matching', 'Multi-armed bandits', 'Decentralized Algorithm']","[7, 7, 7, 5]","[1, 2, 4, 4]",0,"[123, 325, 393, 401]",Accept
eK8Z4Ydt2_b,Robust On-Policy Sampling for Data-Efficient Policy Evaluation in Reinforcement Learning,"['Reinforcement Learning', 'policy evaluation', 'on-policy', 'data collection']","[6, 8, 6, 4]","[3, 3, 3, 3]",0,"[293, 328, 772, 748]",Accept
dsxuTEf01d5,Dual-Curriculum Contrastive Multi-Instance Learning for Cancer Prognosis Analysis with Whole Slide Images,"['Prognosis Analysis', 'Whole Slide Images', 'Multi-Instance Learning', 'Curriculum Learning', 'Contrastive learning']","[7, 7, 6]","[3, 2, 3]",0,"[352, 319, 401]",Accept
l1WlfNaRkKw,A Theory of PAC Learnability under Transformation Invariances,"['transformation invariance', 'data augmentation', 'PAC learning', 'sample complexity']","[7, 8, 7]","[3, 3, 3]",0,"[413, 728, 381]",Accept
R2XFXfK0SVe,Private Graph All-Pairwise-Shortest-Path Distance Release with Improved Error Rate,"['All-Pairwise-Shortest-Path', 'Distance Release', 'Differential Privacy']","[7, 6, 6, 7]","[4, 3, 4, 4]",0,"[480, 494, 347, 934]",Accept
z64kN1h1-rR,"Why So Pessimistic? Estimating Uncertainties for Offline RL through Ensembles, and Why Their Independence Matters","['offline reinforcement learning', 'batch reinforcement learning', 'ensembles', 'uncertainty estimation']","[4, 5, 6, 8]","[4, 4, 3, 4]",0,"[1415, 223, 674, 731]",Accept
kgT6D7Z4Xv9,Path Independent Equilibrium Models Can Better Exploit Test-Time Computation,"['equilibrium models', 'attractor networks', 'test time compute', 'out of distribution generalization']","[4, 6, 6, 4]","[3, 2, 3, 3]",0,"[371, 373, 573, 820]",Accept
Qi4vSM7sqZq,Surprising Instabilities in Training Deep Networks and a Theoretical Analysis ,['Deep Learning Theory， Stability Analysis'],"[5, 6, 5, 6]","[3, 3, 3, 3]",0,"[360, 235, 227, 319]",Accept
eNlaFpjpZf,Beyond the Return: Off-policy Function Estimation under User-specified Error-measuring Distributions,"['off-policy evaluation', 'marginalized importance sampling', 'finite-sample analyses']","[5, 6, 6]","[3, 4, 3]",0,"[285, 1175, 457]",Accept
LSKlp_aceOC,Merging Models with Fisher-Weighted Averaging,"['transfer learning', 'parameter averaging', 'ensembling']","[5, 5, 7, 6, 7]","[4, 4, 4, 4, 5]",0,"[408, 270, 570, 333, 733]",Accept
ttC9p-CtYT,Continuous Deep Q-Learning in Optimal Control Problems: Normalized Advantage Functions Analysis,"['continuous reinforcement learning', 'deep q-learning', 'optimal control problems', 'normalized advantage functions']","[5, 5, 6]","[3, 4, 4]",0,"[480, 794, 406]",Accept
AUJT3rj2F5U,Distributed Distributionally Robust Optimization with Non-Convex Objectives,[],"[6, 5, 5]","[4, 3, 3]",0,"[299, 172, 462]",Accept
GwwC16ECrM5,Energy-Based Contrastive Learning of Visual Representations,"['Energy-Based Models', 'Contrastive Learning']","[7, 6, 7]","[3, 5, 4]",0,"[435, 423, 532]",Accept
